The Federalist,http://thefederalist.com/,23.82,21.60,https://thefederalist.com/wp-content/uploads/2016/08/cropped-fdrlst-eagle-270x270.png
The Gateway Pundit,https://www.thegatewaypundit.com/,15.12,27.04,https://www.thegatewaypundit.com/wp-content/uploads/tgpfavicon.png
The Guardian,https://www.theguardian.com/,44.56,-9.19,https://assets.guim.co.uk/images/favicons/fee5e2d638d1c35f6d501fa397e53329/152x152.png
The Hill,https://thehill.com/,45.70,0.50,https://thehill.com/apple-touch-icon-1024X1024.png
The Independent,https://www.independent.co.uk/us,41.96,-10.36,
The Intercept,https://theintercept.com/,41.34,-17.15,https://theintercept.com/assets/2214238a301dd75d1287e68e41a4e74a.png
The Last Refuge,http://theconservativetreehouse.com,17.49,27.83,https://theconservativetreehouse.com/wp-content/uploads/2020/11/cth-icon.png
The Nation,https://www.thenation.com/,35.03,-19.46,https://www.thenation.com/images/touch-icon-152x152.png?ver=2.0.2
The New American,http://thenewamerican.com,16.27,22.74,https://thenewamerican.com/wp-content/themes/tna/favicon/apple-touch-icon.png
The New Yorker,https://www.newyorker.com/news,41.20,-14.33,https://www.newyorker.com/favicon.ico
The Oregonian,http://oregonlive.com,48.34,-4.59,https://media.oregonlive.com/static/olive/static/img/logos/logo_fb.jpg
The Progressive,http://progressive.org,34.61,-19.90,https://progressive.org/api/design-95b6cbd61d9df9092c0fc9199f784774/socialmedialogo.jpg
The Right Scoop,https://therightscoop.com,20.23,24.14,https://s0.wp.com/i/blank.jpg
The Root,http://theroot.com,29.68,-20.74,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_200,q_80,w_200/f5zr3vuc90hrpnmx0nme.png"
The Skimm,https://www.theskimm.com/,42.22,-6.64,https://www.theskimm.com/apple-touch-icon.png
The Trace,http://thetrace.org,45.91,-6.64,https://www.thetrace.org/wp-content/uploads/2018/01/favicon.png
The Verge,http://theverge.com,44.89,-4.65,https://cdn.vox-cdn.com/uploads/chorus_asset/file/7395351/android-chrome-192x192.0.png
The Weather Channel,http://weather.com,50.82,-0.96,https://weather.com/daybreak-home/assets/android-icon-192x192.59ccbc.png
The Week,https://www.theweek.com/,35.75,-14.67,https://theweek.com/bundles/twsite/images/logo-default.png
TheGrio,http://thegrio.com,38.42,-11.38,TheGrio
ThinkProgress,https://thinkprogress.org/,34.29,-19.74,https://archive.thinkprogress.org/uploads/2018/04/cropped-favicon-512.png?w=192
Time Magazine,http://time.com/,43.36,-11.00,https://api.time.com/wp-content/themes/time2014/img/time-logo-og.png
TMZ,http://tmz.com,39.61,-10.06,https://static.tmz.com/tmz-web/icons/android-chrome-512x512-v1.png
Townhall,http://townhall.com,26.57,20.43,https://media.townhall.com/thm/favicon/android-chrome-192x192.png
Truthout,https://truthout.org/,26.96,-20.56,https://truthout.org/wp-content/uploads/2018/03/cropped-Truthout-T-logo-sq-1200x1200-e1521532408148-270x270.png
Twitchy,https://twitchy.com/,16.48,22.71,https://twitchy.com/wp-content/themes/twitchy2016/images/android-chrome-192x192.png
UPI,http://upi.com,48.73,-0.51,https://www.upi.com/img/upi-fb.png
Upworthy,http://upworthy.com,39.85,-3.94,https://assets.rebelmouse.io/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8xOTQzNjAyMC8yMDAweC5wbmciLCJleHBpcmVzX2F0IjoxNjY0ODkwMTkyfQ.IvSMCP0Imht4aQhgI0JpZD8hyrGb3yjWaDcg1QiZN1s/img.png?width=192&height=192
UrNews24,http://www.urnews24.com/,17.81,0.25,https://www.urnews24.com/wp-content/uploads/2015/03/favico-urnews24-2-551714aev1_site_icon.png
US News and World Report,http://www.usnews.com,45.58,-3.28,US News and World Report
